dataset,Coleta,Dia,Vaso,Classe,Tempo_evento,linha_global_evento,Pres_evento,delta_pressao,limiar_delta_pressao,linha_global_corte_inicio,linha_global_corte_fim,Tempo_corte_inicio,Tempo_corte_fim,linhas_corte
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,208.59,22640,93.53,0.010000000000005116,0.010000000000005116,22610,22670,201.36,215.74,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,208.83,22641,93.54,0.010000000000005116,0.010000000000005116,22611,22671,201.69,215.98,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,209.78,22645,93.53,0.010000000000005116,0.010000000000005116,22615,22675,202.64,216.92,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,210.02,22646,93.54,0.010000000000005116,0.010000000000005116,22616,22676,202.88,217.15,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,210.25,22647,93.53,0.010000000000005116,0.010000000000005116,22617,22677,203.11,217.38,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,210.74,22649,93.54,0.010000000000005116,0.010000000000005116,22619,22679,203.59,217.86,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,210.97,22650,93.53,0.010000000000005116,0.010000000000005116,22620,22680,203.83,218.09,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,211.2,22651,93.54,0.010000000000005116,0.010000000000005116,22621,22681,204.06,218.32,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,212.16,22655,93.53,0.010000000000005116,0.010000000000005116,22625,22685,205.02,219.27,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,212.39,22656,93.54,0.010000000000005116,0.010000000000005116,22626,22686,205.25,219.51,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,213.35,22660,93.53,0.010000000000005116,0.010000000000005116,22630,22690,206.24,220.44,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,213.58,22661,93.54,0.010000000000005116,0.010000000000005116,22631,22691,206.47,220.68,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,215.0,22667,93.53,0.010000000000005116,0.010000000000005116,22637,22697,207.88,222.08,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,215.51,22669,93.54,0.010000000000005116,0.010000000000005116,22639,22699,208.36,222.56,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,215.98,22671,93.53,0.010000000000005116,0.010000000000005116,22641,22701,208.83,223.04,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,216.22,22672,93.54,0.010000000000005116,0.010000000000005116,22642,22702,209.07,223.28,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,218.79,22683,93.53,0.010000000000005116,0.010000000000005116,22653,22713,211.68,225.92,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,219.03,22684,93.54,0.010000000000005116,0.010000000000005116,22654,22714,211.92,226.15,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,221.85,22696,93.53,0.010000000000005116,0.010000000000005116,22666,22726,214.78,229.09,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,222.32,22698,93.54,0.010000000000005116,0.010000000000005116,22668,22728,215.27,229.81,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,223.04,22701,93.53,0.010000000000005116,0.010000000000005116,22671,22731,215.98,230.52,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,223.28,22702,93.54,0.010000000000005116,0.010000000000005116,22672,22732,216.22,230.75,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,224.96,22709,93.53,0.010000000000005116,0.010000000000005116,22679,22739,217.86,232.39,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,225.19,22710,93.54,0.010000000000005116,0.010000000000005116,22680,22740,218.09,232.63,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,231.46,22735,93.53,0.010000000000005116,0.010000000000005116,22705,22765,223.98,238.54,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,231.69,22736,93.54,0.010000000000005116,0.010000000000005116,22706,22766,224.22,238.77,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,232.63,22740,93.53,0.010000000000005116,0.010000000000005116,22710,22770,225.19,239.72,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,232.86,22741,93.54,0.010000000000005116,0.010000000000005116,22711,22771,225.44,239.96,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,234.49,22748,93.53,0.010000000000005116,0.010000000000005116,22718,22778,227.1,241.6,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,234.72,22749,93.54,0.010000000000005116,0.010000000000005116,22719,22779,227.44,241.84,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,235.9,22754,93.53,0.010000000000005116,0.010000000000005116,22724,22784,228.62,243.0,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,236.17,22755,93.54,0.010000000000005116,0.010000000000005116,22725,22785,228.84,243.24,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,236.41,22756,93.53,0.010000000000005116,0.010000000000005116,22726,22786,229.09,243.47,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,236.64,22757,93.54,0.010000000000005116,0.010000000000005116,22727,22787,229.43,243.71,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,239.25,22768,93.53,0.010000000000005116,0.010000000000005116,22738,22798,232.16,246.29,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,239.49,22769,93.54,0.010000000000005116,0.010000000000005116,22739,22799,232.39,246.53,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,239.96,22771,93.53,0.010000000000005116,0.010000000000005116,22741,22801,232.86,247.0,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,240.19,22772,93.54,0.010000000000005116,0.010000000000005116,22742,22802,233.09,247.24,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,249.8,22813,93.53,0.010000000000005116,0.010000000000005116,22783,22843,242.77,256.92,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,250.03,22814,93.54,0.010000000000005116,0.010000000000005116,22784,22844,243.0,257.15,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,254.34,22832,93.53,0.010000000000005116,0.010000000000005116,22802,22862,247.24,261.53,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,254.57,22833,93.54,0.010000000000005116,0.010000000000005116,22803,22863,247.47,261.76,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,256.46,22841,93.53,0.010000000000005116,0.010000000000005116,22811,22871,249.33,263.65,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,256.68,22842,93.54,0.010000000000005116,0.010000000000005116,22812,22872,249.57,263.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,262.69,22867,93.53,0.010000000000005116,0.010000000000005116,22837,22897,255.52,269.79,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,262.94,22868,93.54,0.010000000000005116,0.010000000000005116,22838,22898,255.76,270.02,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,265.29,22878,93.53,0.010000000000005116,0.010000000000005116,22848,22908,258.1,272.4,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,265.52,22879,93.54,0.010000000000005116,0.010000000000005116,22849,22909,258.33,272.62,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,269.79,22897,93.53,0.010000000000005116,0.010000000000005116,22867,22927,262.69,276.87,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,270.02,22898,93.54,0.010000000000005116,0.010000000000005116,22868,22928,262.94,277.11,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,272.4,22908,93.53,0.010000000000005116,0.010000000000005116,22878,22938,265.29,279.6,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,272.62,22909,93.54,0.010000000000005116,0.010000000000005116,22879,22939,265.52,279.84,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,272.85,22910,93.53,0.010000000000005116,0.010000000000005116,22880,22940,265.74,280.07,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,273.09,22911,93.54,0.010000000000005116,0.010000000000005116,22881,22941,265.99,280.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,280.07,22940,93.53,0.010000000000005116,0.010000000000005116,22910,22970,272.85,287.13,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,280.3,22941,93.54,0.010000000000005116,0.010000000000005116,22911,22971,273.09,287.37,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,282.89,22952,93.54,0.010000000000005116,0.010000000000005116,22922,22982,275.7,290.08,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,298.13,23016,93.53,0.010000000000005116,0.010000000000005116,22986,23046,291.01,305.41,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,298.36,23017,93.54,0.010000000000005116,0.010000000000005116,22987,23047,291.24,305.64,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,303.86,23040,93.53,0.010000000000005116,0.010000000000005116,23010,23070,296.71,311.1,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,304.2,23041,93.54,0.010000000000005116,0.010000000000005116,23011,23071,296.95,311.33,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,312.49,23076,93.53,0.010000000000005116,0.010000000000005116,23046,23106,305.41,319.66,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,312.72,23077,93.54,0.010000000000005116,0.010000000000005116,23047,23107,305.64,319.9,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,320.37,23109,93.53,0.010000000000005116,0.010000000000005116,23079,23139,313.19,327.44,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,320.61,23110,93.54,0.010000000000005116,0.010000000000005116,23080,23140,313.42,327.67,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,360.47,23277,93.53,0.010000000000005116,0.010000000000005116,23247,23307,353.27,367.6,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,360.7,23278,93.54,0.010000000000005116,0.010000000000005116,23248,23308,353.5,367.87,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,364.27,23293,93.53,0.010000000000005116,0.010000000000005116,23263,23323,357.17,371.39,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,364.52,23294,93.54,0.010000000000005116,0.010000000000005116,23264,23324,357.41,371.63,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,372.35,23327,93.53,0.010000000000005116,0.010000000000005116,23297,23357,365.22,379.52,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,372.59,23328,93.54,0.010000000000005116,0.010000000000005116,23298,23358,365.45,379.75,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,373.06,23330,93.53,0.010000000000005116,0.010000000000005116,23300,23360,365.94,380.22,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,373.29,23331,93.54,0.010000000000005116,0.010000000000005116,23301,23361,366.18,380.45,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,374.93,23338,93.53,0.010000000000005116,0.010000000000005116,23308,23367,367.87,381.96,60
antes_dia_20,dia 18 - Soja Heterodera Vaso 9,18.0,9.0,0,375.16,23339,93.54,0.010000000000005116,0.010000000000005116,23309,23367,368.1,381.96,59
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,74.94,23377,93.51,0.010000000000005116,0.010000000000005116,23368,23407,72.73,82.36,40
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,75.18,23378,93.5,0.010000000000005116,0.010000000000005116,23368,23408,72.73,82.61,41
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,78.36,23391,93.51,0.010000000000005116,0.010000000000005116,23368,23421,72.73,85.95,54
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,78.61,23392,93.5,0.010000000000005116,0.010000000000005116,23368,23422,72.73,86.19,55
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,90.7,23440,93.49,0.010000000000005116,0.010000000000005116,23410,23470,83.12,97.97,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,90.94,23441,93.5,0.010000000000005116,0.010000000000005116,23411,23471,83.36,98.21,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,99.93,23478,93.49,0.010000000000005116,0.010000000000005116,23448,23508,92.65,107.31,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,100.18,23479,93.5,0.010000000000005116,0.010000000000005116,23449,23509,92.89,107.56,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,110.07,23519,93.49,0.010000000000005116,0.010000000000005116,23489,23549,102.61,117.67,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,110.57,23521,93.5,0.010000000000005116,0.010000000000005116,23491,23551,103.08,118.17,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,112.12,23527,93.49,0.010000000000005116,0.010000000000005116,23497,23557,104.55,119.71,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,112.37,23528,93.5,0.010000000000005116,0.010000000000005116,23498,23558,104.79,120.06,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,113.87,23534,93.49,0.010000000000005116,0.010000000000005116,23504,23564,106.32,121.59,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,114.14,23535,93.5,0.010000000000005116,0.010000000000005116,23505,23565,106.57,121.84,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,114.38,23536,93.49,0.010000000000005116,0.010000000000005116,23506,23566,106.81,122.09,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,114.88,23538,93.5,0.010000000000005116,0.010000000000005116,23508,23568,107.31,122.58,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,118.41,23552,93.49,0.010000000000005116,0.010000000000005116,23522,23582,110.82,126.08,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,118.68,23553,93.5,0.010000000000005116,0.010000000000005116,23523,23583,111.06,126.33,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,119.47,23556,93.49,0.010000000000005116,0.010000000000005116,23526,23586,111.87,127.08,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,120.06,23558,93.5,0.010000000000005116,0.010000000000005116,23528,23588,112.37,127.58,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,120.31,23559,93.49,0.010000000000005116,0.010000000000005116,23529,23589,112.62,127.83,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,120.55,23560,93.5,0.010000000000005116,0.010000000000005116,23530,23590,112.86,128.07,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,121.08,23562,93.49,0.010000000000005116,0.010000000000005116,23532,23592,113.37,128.62,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,123.34,23571,93.5,0.010000000000005116,0.010000000000005116,23541,23601,115.62,130.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,123.59,23572,93.49,0.010000000000005116,0.010000000000005116,23542,23602,115.87,131.14,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,124.09,23574,93.5,0.010000000000005116,0.010000000000005116,23544,23604,116.43,131.65,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,125.09,23578,93.49,0.010000000000005116,0.010000000000005116,23548,23608,117.42,132.64,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,125.33,23579,93.5,0.010000000000005116,0.010000000000005116,23549,23609,117.67,133.0,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,125.58,23580,93.49,0.010000000000005116,0.010000000000005116,23550,23610,117.92,133.24,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,125.83,23581,93.5,0.010000000000005116,0.010000000000005116,23551,23611,118.17,133.51,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,129.63,23596,93.49,0.010000000000005116,0.010000000000005116,23566,23626,122.09,137.3,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,130.12,23598,93.5,0.010000000000005116,0.010000000000005116,23568,23628,122.58,137.8,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,130.62,23600,93.49,0.010000000000005116,0.010000000000005116,23570,23630,123.07,138.29,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,131.14,23602,93.5,0.010000000000005116,0.010000000000005116,23572,23632,123.59,138.86,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,131.65,23604,93.49,0.010000000000005116,0.010000000000005116,23574,23634,124.09,139.35,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,131.9,23605,93.5,0.010000000000005116,0.010000000000005116,23575,23635,124.35,139.61,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,132.15,23606,93.49,0.010000000000005116,0.010000000000005116,23576,23636,124.59,139.87,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,132.39,23607,93.5,0.010000000000005116,0.010000000000005116,23577,23637,124.84,140.13,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,132.64,23608,93.49,0.010000000000005116,0.010000000000005116,23578,23638,125.09,140.38,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,133.51,23611,93.5,0.010000000000005116,0.010000000000005116,23581,23641,125.83,141.14,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,133.77,23612,93.49,0.010000000000005116,0.010000000000005116,23582,23642,126.08,141.4,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,134.26,23614,93.5,0.010000000000005116,0.010000000000005116,23584,23644,126.58,141.9,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,134.51,23615,93.49,0.010000000000005116,0.010000000000005116,23585,23645,126.83,142.15,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,134.77,23616,93.5,0.010000000000005116,0.010000000000005116,23586,23646,127.08,142.4,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,135.27,23618,93.49,0.010000000000005116,0.010000000000005116,23588,23648,127.58,142.9,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,136.3,23622,93.5,0.010000000000005116,0.010000000000005116,23592,23652,128.62,143.96,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,136.55,23623,93.49,0.010000000000005116,0.010000000000005116,23593,23653,128.87,144.2,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,142.9,23648,93.5,0.010000000000005116,0.010000000000005116,23618,23678,135.27,150.57,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,143.15,23649,93.49,0.010000000000005116,0.010000000000005116,23619,23679,135.52,150.83,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,143.96,23652,93.5,0.010000000000005116,0.010000000000005116,23622,23682,136.3,151.68,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,144.46,23654,93.49,0.010000000000005116,0.010000000000005116,23624,23684,136.8,152.19,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,144.96,23656,93.5,0.010000000000005116,0.010000000000005116,23626,23686,137.3,152.69,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,145.21,23657,93.49,0.010000000000005116,0.010000000000005116,23627,23687,137.55,152.93,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,146.51,23662,93.5,0.010000000000005116,0.010000000000005116,23632,23692,138.86,154.21,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,147.03,23664,93.49,0.010000000000005116,0.010000000000005116,23634,23694,139.35,154.71,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,147.28,23665,93.5,0.010000000000005116,0.010000000000005116,23635,23695,139.61,154.96,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,147.52,23666,93.49,0.010000000000005116,0.010000000000005116,23636,23696,139.87,155.2,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,148.57,23670,93.5,0.010000000000005116,0.010000000000005116,23640,23700,140.89,156.21,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,148.81,23671,93.49,0.010000000000005116,0.010000000000005116,23641,23701,141.14,156.46,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,149.06,23672,93.5,0.010000000000005116,0.010000000000005116,23642,23702,141.4,156.71,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,149.31,23673,93.49,0.010000000000005116,0.010000000000005116,23643,23703,141.65,156.97,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,151.44,23681,93.5,0.010000000000005116,0.010000000000005116,23651,23711,143.71,159.01,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,151.68,23682,93.49,0.010000000000005116,0.010000000000005116,23652,23712,143.96,159.25,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,152.44,23685,93.5,0.010000000000005116,0.010000000000005116,23655,23715,144.71,160.0,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,153.2,23688,93.49,0.010000000000005116,0.010000000000005116,23658,23718,145.46,160.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,154.21,23692,93.5,0.010000000000005116,0.010000000000005116,23662,23722,146.51,161.88,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,154.46,23693,93.49,0.010000000000005116,0.010000000000005116,23663,23723,146.77,162.13,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,154.96,23695,93.5,0.010000000000005116,0.010000000000005116,23665,23725,147.28,162.64,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,155.71,23698,93.49,0.010000000000005116,0.010000000000005116,23668,23728,148.01,163.41,61
antes_dia_20,dia 18 - Soja Heterodera Vaso 1,18.0,1.0,0,156.46,23701,93.5,0.010000000000005116,0.010000000000005116,23671,23731,148.81,164.17,61
