Coleta_plot,Coleta,feature,linha_no_dataset_ordenado,Tempo,valor,salto_abs,limiar_global_p995
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28295,253.85,6318.0,1308.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28296,254.14,4873.0,1445.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28297,254.42,7615.0,2742.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28301,255.7,7612.0,1275.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28308,257.72,7344.0,1263.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28364,274.41,3469.0,4136.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28365,274.69,5975.0,2506.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28367,275.22,7611.0,1534.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28368,275.49,6060.0,1551.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28369,275.77,7350.0,1290.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28370,276.06,6143.0,1207.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28411,288.4,5102.0,2474.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28412,288.79,7017.0,1915.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28413,289.21,5580.0,1437.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28414,289.48,7560.0,1980.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28416,290.02,5024.0,2586.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28417,290.32,7603.0,2579.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28435,295.67,6071.0,1468.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28436,295.98,7488.0,1417.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28459,302.67,7406.0,1232.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28470,305.9,6882.0,1399.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28473,306.81,4973.0,1870.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28475,307.37,6023.0,1645.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28488,311.19,6560.0,1320.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28493,312.69,6188.0,1231.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28494,312.98,4645.0,1543.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28495,313.31,7016.0,2371.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28497,313.9,4726.0,1411.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28500,314.74,7071.0,1503.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28501,315.02,5021.0,2050.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28502,315.31,6554.0,1533.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28511,318.12,5370.0,1453.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28512,318.39,6924.0,1554.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28514,318.93,5128.0,1862.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28515,319.22,7149.0,2021.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28551,329.92,6223.0,1414.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28552,330.21,4911.0,1312.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28554,330.87,7117.0,2810.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28555,331.17,4922.0,2195.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28558,332.09,4670.0,1994.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28560,332.63,7552.0,2961.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28561,332.9,6109.0,1443.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28563,333.44,4639.0,1679.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28564,333.74,6068.0,1429.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28567,334.68,6929.0,2475.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28577,337.55,4855.0,2249.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28578,337.86,6438.0,1583.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28581,338.8,4401.0,2298.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28582,339.12,6653.0,2252.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28602,344.93,5597.0,1644.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28606,346.18,7586.0,1739.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28613,348.1,5182.0,2462.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28614,348.43,7644.0,2462.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28642,356.9,6261.0,1389.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28643,357.17,7661.0,1400.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28667,364.36,5857.0,1807.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28668,364.64,7612.0,1755.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28671,365.47,6305.0,1359.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28672,365.75,7667.0,1362.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28686,369.89,6034.0,1626.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28687,370.23,7659.0,1625.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28689,370.85,4651.0,3009.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28690,371.18,7661.0,3010.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28916,438.52,5533.0,1654.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28918,439.16,7736.0,2943.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28921,440.1,6337.0,1349.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28922,440.37,7757.0,1420.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28945,447.28,6271.0,1474.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28946,447.56,7755.0,1484.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28970,454.66,5100.0,2653.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28971,454.93,6387.0,1287.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28972,455.2,4810.0,1577.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28973,455.47,7026.0,2216.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28975,456.01,5587.0,2175.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28976,456.31,7756.0,2169.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28992,461.1,6396.0,1363.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,28993,461.43,7754.0,1358.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29007,465.57,7770.0,1241.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29009,466.12,5741.0,1306.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29015,467.86,5627.0,1622.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29016,468.19,7668.0,2041.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29028,471.84,4988.0,2041.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29029,472.17,7766.0,2778.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29039,475.04,7768.0,1923.0,1160.0
C17,dia 19 - Soja Heterodera Vaso 1,MQ138,29042,476.06,6590.0,1179.0,1160.0
C28,dia 13 - Soja Saudavel Vaso 1,Pres_kPa,49900,213.96,93.59,0.020000000000010232,0.01999999999999602
C28,dia 13 - Soja Saudavel Vaso 1,MQ2,50193,319.33,13432.0,6911.0,2311.1499999999796
C28,dia 13 - Soja Saudavel Vaso 1,MQ2,50216,325.88,20365.0,5021.0,2311.1499999999796
C28,dia 13 - Soja Saudavel Vaso 1,MQ7,50193,319.33,13298.0,7045.0,2413.7249999999985
C28,dia 13 - Soja Saudavel Vaso 1,MQ7,50216,325.88,11433.0,2646.0,2413.7249999999985
C28,dia 13 - Soja Saudavel Vaso 1,MQ7,50217,326.13,17157.0,5724.0,2413.7249999999985
C28,dia 13 - Soja Saudavel Vaso 1,MQ7,50218,326.38,20363.0,3206.0,2413.7249999999985
C28,dia 13 - Soja Saudavel Vaso 1,MQ8,50193,319.33,13410.0,5074.0,1462.7999999999884
C28,dia 13 - Soja Saudavel Vaso 1,MQ8,50207,322.89,13323.0,1514.0,1462.7999999999884
C28,dia 13 - Soja Saudavel Vaso 1,MQ8,50216,325.88,11501.0,2155.0,1462.7999999999884
C28,dia 13 - Soja Saudavel Vaso 1,MQ8,50217,326.13,14095.0,2594.0,1462.7999999999884
C28,dia 13 - Soja Saudavel Vaso 1,MQ8,50221,327.18,8341.0,7061.0,1462.7999999999884
C28,dia 13 - Soja Saudavel Vaso 1,MQ138,50193,319.33,17079.0,3265.0,1160.0
C28,dia 13 - Soja Saudavel Vaso 1,MQ138,50215,325.47,19858.0,3021.0,1160.0
