Coleta,Dia,Vaso,MQ2,MQ3,MQ7,MQ8,MQ135,MQ138,Classe,cluster_kmeans
dia 11 - Soja Saudavel Vaso 2,11,2,6417,11870,844,3962,17731.0,7510.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6425,11869,844,3962,17718.0,7500.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6420,11861,843,3965,17709.0,7489.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6417,11860,842,3961,17697.0,7478.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6413,11833,842,3962,17686.0,7461.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6409,11845,841,3961,17678.0,7449.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6403,11829,840,3960,17667.0,7438.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6391,11796,840,3960,17675.0,7429.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6394,11814,839,3958,17652.0,7420.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6392,11813,838,3959,17637.0,7412.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6387,11795,838,3959,17622.0,7402.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6395,11841,839,3960,17588.0,7394.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6385,11837,839,3961,17570.0,7373.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6382,11820,838,3958,17540.0,7338.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6366,11786,833,3953,17535.0,7330.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6362,11779,834,3954,17524.0,7326.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6357,11768,833,3955,17520.0,7323.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6346,11736,832,3952,17501.0,7317.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6347,11744,830,3952,17512.0,7311.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6344,11745,832,3950,17501.0,7305.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6341,11739,831,3952,17492.0,7298.0,1,0
dia 11 - Soja Saudavel Vaso 2,11,2,6339,11735,831,3953,17482.0,7279.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7572,15208,1043,4130,20191.0,11672.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7583,15182,1043,4133,20223.0,11666.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7575,15200,1046,4132,20198.0,11666.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7575,15205,1044,4132,20221.0,11658.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7576,15207,1045,4131,20232.0,11662.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7587,15253,1047,4133,20217.0,11665.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7577,15207,1045,4133,20223.0,11665.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7587,15256,1045,4133,20220.0,11663.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7587,15253,1045,4134,20222.0,11653.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7588,15253,1045,4136,20223.0,11505.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7580,15205,1044,4134,20229.0,11520.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7587,15238,1045,4133,20232.0,11452.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7587,15250,1045,4136,20228.0,11417.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7586,15252,1048,4135,20235.0,11494.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7593,15263,1046,4137,20205.0,11408.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7581,15217,1043,4134,20242.0,11448.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7588,15240,1046,4133,20235.0,11486.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7587,15253,1045,4136,20223.0,11494.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7591,15274,1045,4136,20214.0,11506.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7585,15254,1044,4136,20229.0,11515.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7594,15265,1047,4137,20233.0,11527.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7587,15211,1048,4140,20246.0,11538.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7614,15397,1048,4139,20192.0,11542.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7636,15460,1054,4145,20174.0,11545.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7646,15500,1057,4147,20158.0,11543.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7654,15526,1057,4147,20129.0,11549.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7650,15393,1054,4139,20171.0,11555.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7612,15274,1054,4147,20210.0,11560.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7635,15406,1054,4146,20192.0,11560.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7641,15530,1056,4144,20211.0,11567.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7614,15346,1051,4139,20219.0,11574.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7602,15295,1049,4143,20236.0,11565.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7590,15296,1050,4141,20237.0,11583.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7601,15284,1050,4140,20242.0,11585.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7600,15283,1047,4140,20244.0,11583.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7600,15280,1049,4140,20244.0,11572.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7600,15258,1047,4142,20250.0,11585.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7601,15282,1050,4142,20249.0,11585.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7599,15274,1048,4140,20252.0,11588.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7597,15263,1048,4143,20255.0,11588.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7627,15396,1050,4146,20201.0,11589.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7657,15531,1058,4152,20171.0,11591.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7653,15514,1057,4154,20178.0,11590.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7654,15522,1058,4153,20176.0,11572.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7650,15527,1058,4152,20163.0,11588.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7654,15518,1058,4153,20180.0,11579.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7644,15529,1057,4153,20178.0,11598.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7655,15521,1058,4154,20182.0,11603.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7656,15535,1057,4155,20180.0,11605.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7657,15529,1059,4154,20184.0,11586.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7646,15533,1059,4155,20183.0,11610.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7658,15534,1058,4154,20184.0,11611.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7658,15529,1059,4156,20185.0,11613.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7659,15541,1055,4156,20183.0,11615.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7659,15536,1059,4156,20187.0,11616.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7639,15435,1061,4155,20227.0,11605.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7669,15569,1060,4158,20168.0,11623.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7669,15571,1061,4158,20153.0,11625.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7670,15574,1060,4157,20183.0,11626.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7671,15576,1061,4159,20185.0,11626.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7671,15578,1061,4159,20184.0,11628.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7656,15512,1058,4156,20185.0,11629.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7659,15517,1057,4158,20207.0,11633.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7660,15521,1059,4157,20206.0,11634.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7661,15525,1060,4156,20207.0,11637.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7662,15525,1060,4159,20210.0,11622.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7662,15527,1059,4157,20207.0,11640.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7666,15540,1060,4160,20192.0,11640.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7667,15545,1059,4159,20204.0,11644.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7668,15548,1060,4157,20204.0,11646.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7669,15552,1061,4160,20206.0,11649.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7671,15555,1062,4157,20205.0,11650.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7672,15558,1061,4162,20204.0,11650.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7673,15562,1061,4160,20205.0,11645.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7673,15565,1061,4160,20176.0,11656.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7673,15569,1060,4160,20205.0,11658.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7676,15572,1061,4162,20206.0,11659.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7677,15574,1062,4163,20206.0,11660.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7675,15576,1062,4161,20203.0,11619.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7668,15580,1062,4163,20205.0,11624.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7681,15587,1063,4164,20206.0,11633.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7682,15589,1062,4162,20177.0,11634.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7683,15590,1059,4160,20207.0,11637.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7683,15591,1061,4161,20209.0,11639.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7684,15591,1059,4161,20210.0,11642.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7681,15575,1060,4160,20217.0,11644.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7684,15585,1060,4160,20214.0,11647.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7682,15575,1059,4163,20217.0,11646.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7686,15570,1060,4161,20216.0,11648.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7688,15595,1060,4162,20216.0,11650.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7687,15600,1061,4163,20215.0,11653.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7685,15594,1059,4161,20218.0,11637.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7675,15599,1061,4162,20218.0,11658.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7686,15597,1061,4161,20219.0,11662.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7687,15598,1061,4161,20220.0,11663.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7689,15607,1060,4164,20220.0,11648.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7677,15611,1061,4164,20219.0,11667.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7688,15602,1060,4165,20222.0,11668.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7687,15600,1060,4163,20223.0,11653.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7690,15608,1061,4164,20224.0,11665.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7692,15612,1061,4162,20224.0,12536.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7693,15619,1061,4164,20211.0,10094.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7680,15610,1061,4165,20226.0,12595.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7694,15619,1061,4164,20226.0,12450.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7693,15614,1062,4164,20228.0,12436.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7694,15594,1062,4163,20228.0,12422.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7696,15623,1061,4165,20228.0,12397.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7699,15634,1062,4165,20225.0,12259.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7698,15631,1062,4164,20227.0,12200.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7692,15581,1060,4163,20237.0,11828.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7696,15618,1061,4165,20234.0,11794.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7694,15456,1061,4165,20287.0,11759.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7650,15401,1054,4158,20310.0,11759.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7643,15340,1051,4156,20325.0,11742.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7642,15359,1052,4155,20326.0,11807.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7634,15360,1052,4156,20328.0,11865.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7640,15341,1052,4157,20335.0,11954.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7641,15342,1052,4156,20310.0,12015.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7641,15338,1051,4153,20341.0,12057.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7642,15320,1051,4157,20342.0,12087.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7650,15374,1051,4158,20331.0,12086.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7649,15373,1052,4157,20332.0,11678.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7651,15376,1050,4160,20331.0,12417.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7652,15376,1053,4158,20334.0,12407.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7652,15355,1052,4157,20334.0,12348.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7652,15376,1051,4159,20335.0,11885.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7653,15376,1053,4157,20336.0,12240.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7652,15370,1051,4156,20335.0,12174.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7653,15376,1050,4159,20339.0,12196.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7655,15376,1052,4159,20341.0,12014.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7655,15379,1051,4159,20311.0,12078.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7655,15378,1052,4160,20344.0,11902.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7657,15381,1051,4161,20348.0,12051.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7645,15379,1051,4158,20345.0,12062.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7658,15382,1051,4160,20352.0,12067.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7659,15382,1051,4161,20326.0,12062.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7652,15384,1052,4156,20347.0,12092.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7661,15390,1050,4160,20347.0,12111.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7700,15561,1060,4169,20273.0,12115.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7727,15693,1064,4171,20223.0,12120.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7731,15711,1066,4172,20245.0,12125.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7736,15733,1066,4174,20231.0,12137.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7737,15793,1068,4177,20222.0,12147.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7754,15815,1068,4175,20217.0,12153.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7754,15817,1069,4179,20218.0,12127.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7756,15825,1070,4176,20216.0,12200.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7759,15834,1068,4177,20218.0,12422.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7759,15831,1070,4179,20219.0,12419.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7756,15821,1069,4178,20192.0,12416.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7757,15829,1070,4177,20219.0,12414.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7759,15818,1070,4178,20216.0,12324.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7760,15840,1070,4181,20216.0,12306.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7759,15839,1070,4182,20203.0,12444.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7759,15839,1070,4177,20219.0,12448.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7760,15841,1071,4179,20219.0,12444.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7761,15840,1069,4179,20219.0,12433.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7763,15850,1070,4182,20218.0,12427.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7759,15826,1069,4180,20197.0,12408.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7760,15833,1070,4178,20214.0,9908.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7762,15837,1071,4179,20226.0,9860.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7761,15838,1071,4182,20226.0,9889.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7762,15818,1072,4183,20227.0,10104.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7762,15842,1071,4182,20228.0,10326.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7762,15845,1072,4183,20228.0,10782.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7764,15844,1071,4186,20229.0,11173.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7761,15838,1073,4183,20233.0,12740.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7761,15835,1072,4184,20237.0,12512.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7744,15759,1069,4181,20259.0,12409.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7701,15563,1060,4176,20328.0,12141.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7754,15801,1071,4184,20253.0,12401.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7764,15824,1073,4187,20240.0,12322.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7761,15831,1072,4186,20248.0,12354.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7755,15798,1072,4184,20260.0,12337.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7748,15766,1069,4183,20263.0,12345.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7742,15735,1067,4183,20283.0,12344.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7742,15730,1069,4183,20287.0,12339.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7741,15727,1069,4181,20290.0,12321.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7741,15727,1069,4183,20289.0,12326.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7740,15725,1069,4184,20292.0,12325.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7730,15732,1069,4182,20289.0,12317.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7744,15737,1070,4182,20291.0,12317.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7744,15737,1070,4185,20263.0,12269.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7746,15737,1070,4182,20294.0,12328.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7749,15750,1071,4184,20292.0,12361.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7749,15749,1070,4182,20294.0,12375.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7749,15746,1070,4186,20297.0,12350.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7749,15737,1070,4184,20293.0,12337.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7752,15752,1071,4185,20274.0,12330.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7752,15758,1070,4187,20313.0,12316.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7752,15754,1070,4185,20304.0,12287.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7745,15769,1072,4187,20316.0,12145.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7752,15736,1070,4186,20316.0,12143.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7753,15738,1070,4188,20291.0,12190.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7750,15737,1070,4185,20308.0,12049.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7750,15733,1070,4184,20312.0,12040.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7702,15545,1063,4181,20382.0,12038.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7702,15470,1061,4179,20406.0,12006.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7697,15464,1060,4176,20415.0,11725.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7693,15445,1059,4175,20421.0,11522.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7666,15324,1051,4173,20461.0,9772.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7672,15341,1055,4174,20457.0,10515.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7673,15323,1054,4173,20455.0,10286.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7674,15351,1056,4172,20472.0,12607.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7662,15287,1053,4173,20475.0,12391.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7664,15293,1050,4171,20476.0,12242.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7665,15298,1053,4171,20475.0,11860.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7668,15305,1054,4171,20472.0,12471.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7668,15308,1054,4171,20473.0,12194.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7666,15308,1054,4171,20473.0,11827.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7671,15314,1055,4172,20472.0,12287.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7672,15316,1054,4172,20472.0,12326.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7673,15318,1054,4174,20472.0,12270.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7672,15300,1055,4172,20467.0,12287.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7674,15325,1055,4173,20470.0,12298.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7676,15329,1054,4173,20471.0,12276.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7676,15330,1055,4173,20471.0,12306.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7677,15331,1055,4175,20471.0,12330.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7678,15310,1055,4174,20467.0,12343.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7679,15315,1055,4174,20475.0,12356.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7679,15336,1055,4176,20475.0,12346.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7680,15338,1055,4175,20475.0,12334.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7669,15339,1055,4175,20475.0,12339.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7678,15336,1054,4175,20476.0,12371.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7684,15346,1056,4175,20478.0,12377.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7686,15351,1055,4177,20478.0,12376.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7687,15353,1055,4176,20479.0,12361.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7688,15357,1054,4176,20480.0,12367.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7689,15356,1056,4179,20481.0,12369.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7689,15358,1055,4176,20454.0,12370.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7688,15356,1056,4179,20478.0,12352.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7689,15358,1055,4178,20478.0,12347.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7690,15360,1056,4177,20480.0,12309.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7692,15362,1056,4180,20467.0,12321.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7693,15365,1057,4180,20484.0,12324.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7682,15363,1056,4178,20488.0,12341.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7693,15364,1056,4180,20487.0,12354.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7695,15366,1057,4182,20489.0,12352.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7696,15368,1057,4181,20490.0,12368.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7697,15369,1056,4180,20491.0,12386.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7699,15373,1057,4179,20497.0,12397.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7700,15354,1057,4181,20499.0,12401.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7699,15371,1056,4179,20492.0,12401.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7699,15352,1057,4182,20495.0,12413.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7701,15376,1057,4179,20497.0,12418.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7701,15375,1056,4180,20495.0,12412.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7701,15376,1058,4182,20496.0,10154.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7703,15382,1058,4183,20473.0,12399.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7702,15378,1056,4180,20497.0,12537.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7702,15379,1056,4181,20497.0,12549.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7692,15359,1056,4182,20469.0,12543.0,1,0
dia 11 - Soja Saudavel Vaso 3,11,3,7692,15365,1056,4182,20439.0,12607.0,1,0
