Coleta,Dia,Vaso,Tempo,Classe,predito,prob_sem_nematoide,acertou
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,374.76,0,0,0.45018779409054016,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,177.96,1,1,0.7952808206702178,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,228.96,0,0,0.013182512408090095,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,374.12,1,1,0.8441212048794094,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,405.02,0,0,0.48775299769042996,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,104.14,0,0,0.31277121269333363,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,124.37,0,0,0.01481570799064202,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,215.87,0,0,0.38507240286808314,True
dia 13 - Soja Saudavel Vaso 4,13.0,4.0,251.82,1,1,0.9627416961256562,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,323.77,0,0,0.01744224393043427,True
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,322.28,0,0,0.45214394631380883,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,262.94,0,0,0.20474829821414267,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,436.78,1,1,0.9073724700522117,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,167.41,0,0,0.4054781515676842,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,391.9,1,1,0.9970067609719013,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,416.08,1,0,0.4624940211719908,False
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,627.95,1,1,0.9563937069574705,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,656.56,0,0,0.37784116245592503,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,502.36,1,1,0.8730330775416054,True
dia 19 - Soja Saudavel Vaso 1,19.0,1.0,356.06,1,0,0.4006207486561158,False
dia 18 - Soja Heterodera Vaso 6,18.0,6.0,97.05,0,0,0.41438103189983255,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,266.56,1,1,0.965306324597925,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,192.94,1,1,0.8383848527045447,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,252.92,1,1,0.9973086933390511,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,139.36,0,0,0.2676400174185859,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,360.38,0,0,0.40829950552326383,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,678.53,1,1,0.9234838847443129,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,564.67,1,1,0.997340016389242,True
dia 11 - Soja Saudavel Vaso 1,11.0,1.0,536.56,1,1,0.9425549015690697,True
dia 12 - Soja Heterodera Vaso 7,12.0,7.0,163.81,0,0,0.40112859717779115,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,134.03,1,1,0.9969111664578347,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,378.64,0,0,0.015200485688676029,True
dia 12 - Soja Heterodera Vaso 8,12.0,8.0,243.08,0,0,0.31596905269838227,True
dia 19 - Soja Heterodera Vaso 6,19.0,6.0,247.74,0,0,0.015029451055637577,True
dia 18 - Soja Heterodera Vaso 9,18.0,9.0,133.2,0,0,0.28293790298002014,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,373.72,1,1,0.997340016389242,True
dia 11 - Soja Saudavel Vaso 3,11.0,3.0,267.42,1,1,0.915213563118574,True
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,372.94,1,1,0.9973086933390511,True
dia 11 - Soja Saudavel Vaso 4,11.0,4.0,623.27,1,1,0.8926352348210613,True
dia 12 - Soja Heterodera Vaso 1,12.0,1.0,524.13,0,1,0.5507405596181659,False
dia 13 - Soja Saudavel Vaso 1,13.0,1.0,496.76,1,1,0.9965680865646807,True
